"","date","평균기온","강수량","적설량","풍속","습도","날씨","city"
"8973","2017-08-01",25.03,1.12,NA,3.7,84.27,"구름많음","강원"
"8974","2017-08-02",25.51,1.15,NA,4.29,81.28,"구름조금","강원"
"8975","2017-08-03",25.38,NA,NA,6.28,75.48,"구름조금","강원"
"8976","2017-08-04",26.42,NA,NA,4.65,78.92,"구름조금","강원"
"8977","2017-08-05",27.71,0,NA,4.54,78.78,"구름조금","강원"
"8978","2017-08-06",27.18,7.05,NA,4.61,82.31,"구름많음","강원"
"8979","2017-08-07",26.61,2.5,NA,5.12,81.07,"구름조금","강원"
"8980","2017-08-08",25.7,3.5,NA,4.98,77.08,"구름많음","강원"
"8981","2017-08-09",24.02,9.96,NA,4.22,87.54,"흐림","강원"
"8982","2017-08-10",23.1,36.92,NA,4.41,95.27,"흐림","강원"
"8983","2017-08-11",23.25,33.98,NA,6.14,85.98,"구름많음","강원"
"8984","2017-08-12",23.27,0.3,NA,5.55,79,"구름조금","강원"
"8985","2017-08-13",22.63,0.85,NA,5.82,79.4,"흐림","강원"
"8986","2017-08-14",22.25,8.43,NA,6.72,85.16,"흐림","강원"
"8987","2017-08-15",21.08,58.52,NA,6.27,94.82,"흐림","강원"
"8988","2017-08-16",21.48,13.38,NA,6.73,89.53,"흐림","강원"
"8989","2017-08-17",21.81,7.81,NA,3.76,92.32,"구름많음","강원"
"8990","2017-08-18",22.95,14.28,NA,3.89,88.35,"구름조금","강원"
"8991","2017-08-19",22.91,3.99,NA,3.85,88.7,"구름많음","강원"
"8992","2017-08-20",21.97,37.75,NA,4.59,95.36,"흐림","강원"
"8993","2017-08-21",23.61,25.48,NA,4.9,92.26,"구름많음","강원"
"8994","2017-08-22",25.52,1.53,NA,5.79,81.33,"구름조금","강원"
"8995","2017-08-23",25.31,28.43,NA,5.71,89.2,"구름많음","강원"
"8996","2017-08-24",25.93,35.77,NA,10.83,84.26,"흐림","강원"
"8997","2017-08-25",23.76,NA,NA,5.44,68.82,"구름조금","강원"
"8998","2017-08-26",21.11,NA,NA,5.4,62.52,"맑음","강원"
"8999","2017-08-27",19.92,0,NA,3.9,77.12,"구름많음","강원"
"9000","2017-08-28",20.65,11.67,NA,4.64,81.22,"흐림","강원"
"9001","2017-08-29",19.33,0.67,NA,6,75.08,"구름많음","강원"
"9002","2017-08-30",17.88,NA,NA,4.52,73.67,"구름많음","강원"
"9003","2017-08-31",18.87,0,NA,6.04,74.58,"맑음","강원"
"9004","2017-09-01",19.04,NA,NA,5.34,72.18,"맑음","강원"
"9005","2017-09-02",18.84,NA,NA,5.07,72.68,"맑음","강원"
"9006","2017-09-03",19.28,NA,NA,4.55,71.88,"구름조금","강원"
"9007","2017-09-04",20.37,NA,NA,4.44,72.83,"구름조금","강원"
"9008","2017-09-05",18.64,0.16,NA,3.14,80.59,"흐림","강원"
"9009","2017-09-06",19.34,1.09,NA,3.24,84.36,"흐림","강원"
"9010","2017-09-07",20.71,0.03,NA,4.37,79.97,"구름조금","강원"
"9011","2017-09-08",21.54,NA,NA,4.57,77.32,"구름조금","강원"
"9012","2017-09-09",21.36,NA,NA,4.28,78.28,"구름조금","강원"
"9013","2017-09-10",21.15,0.04,NA,3.75,84.89,"구름많음","강원"
"9014","2017-09-11",18.52,15.89,NA,5.08,88.9,"구름많음","강원"
"9015","2017-09-12",19.73,NA,NA,4.97,77.17,"맑음","강원"
"9016","2017-09-13",18.22,NA,NA,5.25,69.58,"맑음","강원"
"9017","2017-09-14",18.43,NA,NA,5.34,72.77,"맑음","강원"
"9018","2017-09-15",18.73,0.03,NA,7.72,66.91,"구름조금","강원"
"9019","2017-09-16",18.29,0.82,NA,7.64,72.45,"맑음","강원"
"9020","2017-09-17",18.6,6.66,NA,7.92,78.35,"구름조금","강원"
"9021","2017-09-18",19.03,NA,NA,5.89,72.97,"맑음","강원"
"9022","2017-09-19",19.65,15.35,NA,7.78,77.71,"구름많음","강원"
"9023","2017-09-20",17.42,0.9,NA,7.03,62.73,"맑음","강원"
"9024","2017-09-21",16.62,NA,NA,4.89,73.58,"맑음","강원"
"9025","2017-09-22",17.32,NA,NA,4.99,75.36,"구름조금","강원"
"9026","2017-09-23",18.8,0.3,NA,4.89,75.56,"구름조금","강원"
"9027","2017-09-24",19.38,1.05,NA,5,78.41,"구름많음","강원"
"9028","2017-09-25",19.91,NA,NA,5.32,76.83,"구름조금","강원"
"9029","2017-09-26",20.75,0.03,NA,4.25,77.66,"구름조금","강원"
"9030","2017-09-27",18.92,5.33,NA,4.92,86.04,"구름많음","강원"
"9031","2017-09-28",17.9,3.42,NA,8.11,60.02,"맑음","강원"
"9032","2017-09-29",14.12,NA,NA,7.09,50.88,"구름조금","강원"
"9033","2017-09-30",16.99,NA,NA,6.59,68.42,"맑음","강원"
"9034","2017-10-01",15.66,3.95,NA,4.3,77.67,"구름많음","강원"
"9035","2017-10-02",17.73,5.8,NA,5.58,83.17,"맑음","강원"
"9036","2017-10-03",14.86,5.58,NA,6.08,80.34,"구름조금","강원"
"9037","2017-10-04",14.2,0.05,NA,5.97,72.71,"구름조금","강원"
"9038","2017-10-05",14.72,NA,NA,5.08,75.9,"구름많음","강원"
"9039","2017-10-06",14.88,6.64,NA,4.04,89.22,"구름많음","강원"
"9040","2017-10-07",18.2,1.14,NA,3.63,86.05,"구름많음","강원"
"9041","2017-10-08",19.07,0.1,NA,3.5,82.52,"구름조금","강원"
"9042","2017-10-09",19.34,NA,NA,4.05,81.1,"구름조금","강원"
"9043","2017-10-10",17.85,7.75,NA,5.37,84.77,"구름많음","강원"
"9044","2017-10-11",15.03,17.02,NA,6.25,85.53,"흐림","강원"
"9045","2017-10-12",11.69,3.12,NA,3.89,84.61,"구름많음","강원"
"9046","2017-10-13",11.02,0.1,NA,5.61,75.16,"구름조금","강원"
"9047","2017-10-14",11.12,NA,NA,5.4,62.42,"구름조금","강원"
"9048","2017-10-15",12.19,NA,NA,4.69,68.82,"구름조금","강원"
"9049","2017-10-16",13.49,NA,NA,3.98,72.68,"구름많음","강원"
"9050","2017-10-17",13.45,0,NA,4.62,73.18,"맑음","강원"
"9051","2017-10-18",13.08,1.53,NA,4.81,77.83,"흐림","강원"
"9052","2017-10-19",13.19,0.18,NA,3.78,79.29,"구름조금","강원"
"9053","2017-10-20",12.97,NA,NA,3.81,77.36,"맑음","강원"
"9054","2017-10-21",12.72,NA,NA,4.37,74.43,"맑음","강원"
"9055","2017-10-22",12.22,2.67,NA,11.99,72.07,"맑음","강원"
"9056","2017-10-23",10.33,0,NA,8.78,62.91,"맑음","강원"
"9057","2017-10-24",8.93,NA,NA,4.08,70.83,"구름조금","강원"
"9058","2017-10-25",10.31,NA,NA,3.99,71.41,"맑음","강원"
"9059","2017-10-26",11.82,NA,NA,3.33,68.99,"구름많음","강원"
"9060","2017-10-27",13.47,0,NA,3.84,69.88,"맑음","강원"
"9061","2017-10-28",13.4,NA,NA,4.03,77.92,"맑음","강원"
"9062","2017-10-29",10.96,32.4,NA,7.22,68.16,"맑음","강원"
"9063","2017-10-30",6.31,1.07,NA,5.82,48.88,"맑음","강원"
"9064","2017-10-31",7.84,NA,NA,6.2,52.5,"맑음","강원"
"9065","2017-11-01",11.89,NA,NA,7.2,68.19,"흐림","강원"
"9066","2017-11-02",13.41,1.23,NA,4.32,74.73,"구름많음","강원"
"9067","2017-11-03",11.69,5.15,NA,8.18,72.33,"구름조금","강원"
"9068","2017-11-04",6.72,12.84,NA,6.49,64.62,"맑음","강원"
"9069","2017-11-05",6.6,NA,NA,5.27,59.69,"맑음","강원"
"9070","2017-11-06",9.82,NA,NA,5.87,60.17,"구름조금","강원"
"9071","2017-11-07",12.43,0,NA,5.62,66.62,"흐림","강원"
"9072","2017-11-08",13.04,0.05,NA,9.38,52.19,"구름조금","강원"
"9073","2017-11-09",7.22,NA,NA,3.66,62.23,"맑음","강원"
"9074","2017-11-10",9.25,5.3,NA,11.26,59.4,"구름조금","강원"
"9075","2017-11-11",4.54,NA,NA,6.97,52.73,"맑음","강원"
"9076","2017-11-12",4.13,NA,NA,4.47,58.66,"맑음","강원"
"9077","2017-11-13",7.08,1.54,NA,7.08,61.27,"구름많음","강원"
"9078","2017-11-14",7.11,0.38,NA,10.92,45.06,"맑음","강원"
"9079","2017-11-15",2.52,0.2,NA,11.93,40.17,"구름조금","강원"
"9080","2017-11-16",0.18,NA,NA,5.53,38.29,"맑음","강원"
"9081","2017-11-17",2.13,0.14,NA,5.27,49.77,"구름많음","강원"
"9082","2017-11-18",-0.42,0.2,NA,8.84,43.9,"맑음","강원"
"9083","2017-11-19",-1.91,NA,NA,8.46,32.56,"맑음","강원"
"9084","2017-11-20",-0.63,0.17,NA,7.77,56.33,"구름조금","강원"
"9085","2017-11-21",0.32,NA,NA,5.16,56.67,"맑음","강원"
"9086","2017-11-22",2.68,0.34,NA,7.26,63.33,"구름조금","강원"
"9087","2017-11-23",-0.31,0.48,1.8,8.84,46.58,"구름조금","강원"
"9088","2017-11-24",-1.1,0.84,3,8.39,58.68,"구름조금","강원"
"9089","2017-11-25",1.45,7.7,NA,7.55,70.26,"구름많음","강원"
"9090","2017-11-26",2.62,3.54,NA,4.68,77.44,"맑음","강원"
"9091","2017-11-27",1.68,NA,NA,4.65,73.04,"맑음","강원"
"9092","2017-11-28",5.75,0.07,NA,7.27,68.76,"구름많음","강원"
"9093","2017-11-29",5.78,0.12,NA,7.55,50.81,"구름조금","강원"
"9094","2017-11-30",0.1,NA,NA,8.37,29.28,"맑음","강원"
"9095","2017-12-01",-2.82,0,NA,7.36,41.27,"맑음","강원"
"9096","2017-12-02",-0.12,NA,NA,5.39,56.06,"구름조금","강원"
"9097","2017-12-03",3.26,0.76,NA,5.85,74.2,"흐림","강원"
"9098","2017-12-04",0.06,0.24,NA,10.14,49.33,"맑음","강원"
"9099","2017-12-05",-5.11,0,NA,9.45,34.58,"맑음","강원"
"9100","2017-12-06",-1.08,0.51,0.5,6.24,62.64,"구름많음","강원"
"9101","2017-12-07",0.83,0.5,NA,6.57,58.12,"구름조금","강원"
"9102","2017-12-08",-3.81,NA,NA,7.71,45.07,"구름조금","강원"
"9103","2017-12-09",-1.95,NA,NA,6.06,51.58,"구름조금","강원"
"9104","2017-12-10",0.62,3.13,1,9.04,64.84,"구름많음","강원"
"9105","2017-12-11",-7.1,NA,NA,15.62,33.21,"맑음","강원"
"9106","2017-12-12",-9.72,NA,NA,9.78,41.53,"맑음","강원"
"9107","2017-12-13",-8.57,NA,NA,5.88,44.38,"맑음","강원"
"9108","2017-12-14",-6.71,0,NA,3.39,58.62,"구름조금","강원"
"9109","2017-12-15",-3.07,0.03,NA,5.49,52.92,"구름많음","강원"
"9110","2017-12-16",-4.87,0,NA,11.68,40.65,"맑음","강원"
"9111","2017-12-17",-7.77,0,NA,8.43,42.2,"맑음","강원"
"9112","2017-12-18",-2.83,0.72,2,7.89,70.39,"구름많음","강원"
"9113","2017-12-19",-5.08,0,NA,8.14,47.59,"맑음","강원"
"9114","2017-12-20",-4.11,0.4,0.6,5.81,60.42,"구름많음","강원"
"9115","2017-12-21",-1.31,0,NA,6.52,62.67,"맑음","강원"
"9116","2017-12-22",1.58,NA,NA,6.55,66.26,"구름많음","강원"
"9117","2017-12-23",4.14,0,NA,5.89,68.58,"구름많음","강원"
"9118","2017-12-24",2.12,9.28,NA,5.78,79.83,"구름많음","강원"
"9119","2017-12-25",-2.33,0,NA,10.07,50.67,"맑음","강원"
"9120","2017-12-26",-3.94,0,NA,11.5,41.89,"맑음","강원"
"9121","2017-12-27",-7.03,NA,NA,8.33,37.31,"맑음","강원"
"9122","2017-12-28",-3.81,0,NA,4.65,54.98,"구름많음","강원"
"9123","2017-12-29",0.84,NA,NA,5.82,67.06,"구름조금","강원"
"9124","2017-12-30",0.63,0.83,0.1,4.2,76.66,"흐림","강원"
"9125","2017-12-31",0.04,0.81,0,9.79,50.92,"맑음","강원"
"9126","2018-01-01",-3.11,NA,NA,7.11,43.47,"맑음","강원"
"9127","2018-01-02",-2.16,NA,NA,8.13,43.27,"구름조금","강원"
"9128","2018-01-03",-4.97,NA,NA,5.22,47.23,"맑음","강원"
"9129","2018-01-04",-4.72,NA,NA,3.66,58.12,"구름많음","강원"
"9130","2018-01-05",-2.9,NA,NA,5.32,57.08,"맑음","강원"
"9131","2018-01-06",-3.87,NA,NA,5.42,54.27,"맑음","강원"
"9132","2018-01-07",-2.03,NA,NA,3.65,52.78,"구름많음","강원"
"9133","2018-01-08",1.4,0.94,0.8,7.62,61.95,"흐림","강원"
"9134","2018-01-09",-4.18,0.26,0.7,14.93,49.77,"구름조금","강원"
"9135","2018-01-10",-7.66,0.28,0.5,11.17,44.88,"맑음","강원"
"9136","2018-01-11",-10.95,NA,NA,9.16,46.56,"맑음","강원"
"9137","2018-01-12",-11.07,0,NA,7.12,44.32,"맑음","강원"
"9138","2018-01-13",-6.04,0.23,2.8,4.98,61.24,"구름많음","강원"
"9139","2018-01-14",-1.16,NA,NA,6.55,60.48,"구름조금","강원"
"9140","2018-01-15",4.13,0.16,NA,9.31,58.76,"구름조금","강원"
"9141","2018-01-16",2.68,0.42,NA,5.05,65.97,"흐림","강원"
"9142","2018-01-17",3.44,3.09,NA,4.88,78.11,"구름많음","강원"
"9143","2018-01-18",2.29,NA,NA,7.13,55.92,"구름많음","강원"
"9144","2018-01-19",0.07,NA,NA,4.39,47.25,"구름조금","강원"
"9145","2018-01-20",0.13,0,NA,5.49,61.67,"구름조금","강원"
"9146","2018-01-21",-1.25,NA,NA,3.75,55.55,"맑음","강원"
"9147","2018-01-22",-0.38,2.49,NA,5.28,68.23,"구름많음","강원"
"9148","2018-01-23",-10.37,0,NA,14.68,38.58,"맑음","강원"
"9149","2018-01-24",-13.97,NA,NA,11.47,30.62,"맑음","강원"
"9150","2018-01-25",-13.44,NA,NA,8.28,39.64,"구름조금","강원"
"9151","2018-01-26",-14.21,NA,NA,6.83,41.38,"맑음","강원"
"9152","2018-01-27",-9.53,NA,NA,4.43,45.53,"맑음","강원"
"9153","2018-01-28",-5.27,NA,NA,9.64,35.06,"구름조금","강원"
"9154","2018-01-29",-9.12,NA,NA,10.18,34.68,"맑음","강원"
"9155","2018-01-30",-6.63,0.23,1,8.28,53.88,"구름조금","강원"
"9156","2018-01-31",-2.72,0.36,NA,6.88,51.07,"구름많음","강원"
"9157","2018-02-01",-5.44,NA,NA,4.17,52.64,"맑음","강원"
"9158","2018-02-02",-4.79,0,NA,5.01,61.97,"맑음","강원"
"9159","2018-02-03",-6.69,0.09,0.7,9.95,49.13,"맑음","강원"
"9160","2018-02-04",-9.97,NA,NA,9.36,42.23,"맑음","강원"
"9161","2018-02-05",-10.38,NA,NA,9.24,37.7,"맑음","강원"
"9162","2018-02-06",-11.08,NA,NA,8.12,40.82,"맑음","강원"
"9163","2018-02-07",-9.57,NA,NA,5.69,43.38,"맑음","강원"
"9164","2018-02-08",-5.83,NA,NA,5.7,41.19,"맑음","강원"
"9165","2018-02-09",-1.26,NA,NA,5.9,50.75,"구름많음","강원"
"9166","2018-02-10",-0.13,NA,NA,11.96,42,"구름많음","강원"
"9167","2018-02-11",-6.71,0.3,2.5,13.12,36.05,"구름조금","강원"
"9168","2018-02-12",-6.62,0.33,2.3,12.43,38.39,"구름조금","강원"
"9169","2018-02-13",-2.64,0,NA,10.89,51.38,"맑음","강원"
"9170","2018-02-14",3.62,0,NA,13.64,48.47,"구름많음","강원"
"9171","2018-02-15",-0.42,NA,NA,6.04,38.9,"구름조금","강원"
"9172","2018-02-16",-1.07,NA,NA,8.13,39.43,"구름조금","강원"
"9173","2018-02-17",-2.36,0,NA,9.45,26.5,"맑음","강원"
"9174","2018-02-18",-1.2,NA,NA,4.53,34,"구름많음","강원"
"9175","2018-02-19",0.44,NA,NA,4.2,47,"구름조금","강원"
"9176","2018-02-20",0.18,0.1,NA,6.29,41.27,"구름조금","강원"
"9177","2018-02-21",-2.36,NA,NA,5.58,35.34,"맑음","강원"
"9178","2018-02-22",-0.42,0.06,0,8.12,49.24,"구름조금","강원"
"9179","2018-02-23",2.95,1.8,1.7,9.06,66.94,"구름많음","강원"
"9180","2018-02-24",1.61,1.22,NA,7.82,64.32,"구름많음","강원"
"9181","2018-02-25",1.02,0,NA,5.17,60.5,"맑음","강원"
"9182","2018-02-26",0.7,NA,NA,4.8,59.57,"맑음","강원"
"9183","2018-02-27",2.17,NA,NA,4.44,62.4,"구름많음","강원"
"9184","2018-02-28",2.93,30.93,NA,7.38,84.28,"흐림","강원"
"9185","2018-03-01",0.52,1.79,NA,14.48,60.17,"구름조금","강원"
"9186","2018-03-02",-0.73,NA,NA,6.58,46.62,"맑음","강원"
"9187","2018-03-03",6.85,0,NA,6.51,45.59,"구름조금","강원"
"9188","2018-03-04",9.06,11.25,NA,8.91,78.42,"흐림","강원"
"9189","2018-03-05",1.16,15.09,NA,11.68,75.98,"구름조금","강원"
"9190","2018-03-06",1.32,NA,NA,5.25,68.83,"맑음","강원"
"9191","2018-03-07",3.06,1.73,NA,6.15,71.95,"구름많음","강원"
"9192","2018-03-08",2.25,9.63,NA,6.08,85.82,"구름많음","강원"
"9193","2018-03-09",2.02,0.98,NA,5.7,73.12,"구름조금","강원"
"9194","2018-03-10",3.66,NA,NA,7.5,64.45,"맑음","강원"
"9195","2018-03-11",4.8,NA,NA,7.53,57.87,"맑음","강원"
"9196","2018-03-12",6.7,NA,NA,6.06,57.58,"맑음","강원"
"9197","2018-03-13",11.99,NA,NA,10.87,53.91,"구름조금","강원"
"9198","2018-03-14",14.78,NA,NA,7.78,60.3,"구름조금","강원"
"9199","2018-03-15",10.95,9.72,NA,9.67,82.95,"흐림","강원"
"9200","2018-03-16",1.57,1.12,NA,10.8,63.89,"맑음","강원"
"9201","2018-03-17",3.89,NA,NA,5.2,58.07,"구름조금","강원"
"9202","2018-03-18",7.12,0.62,NA,4.13,59.03,"흐림","강원"
"9203","2018-03-19",5.72,10.22,NA,9.39,74.63,"흐림","강원"
"9204","2018-03-20",1.8,0,NA,14.86,55.31,"구름많음","강원"
"9205","2018-03-21",0.77,5.2,1.6,13.26,68.01,"흐림","강원"
"9206","2018-03-22",3.83,NA,NA,5.03,56.2,"맑음","강원"
"9207","2018-03-23",5.79,NA,NA,5.53,56.25,"구름많음","강원"
"9208","2018-03-24",8.59,NA,NA,8.8,50.91,"구름조금","강원"
"9209","2018-03-25",11.11,NA,NA,8.48,46.67,"구름조금","강원"
"9210","2018-03-26",12.22,NA,NA,7.74,50.77,"구름조금","강원"
"9211","2018-03-27",13.87,NA,NA,8.68,55,"맑음","강원"
"9212","2018-03-28",15.51,NA,NA,11.32,50.74,"구름조금","강원"
"9213","2018-03-29",12.77,NA,NA,6.92,58.85,"구름조금","강원"
"9214","2018-03-30",11.24,NA,NA,6.9,55.42,"맑음","강원"
"9215","2018-03-31",13.62,NA,NA,7.71,56.11,"맑음","강원"
"9216","2018-04-01",15.02,0,NA,7.78,61.12,"구름많음","강원"
"9217","2018-04-02",17.69,NA,NA,8.38,59.88,"구름조금","강원"
"9218","2018-04-03",16.29,1.15,NA,8.13,66.83,"구름많음","강원"
"9219","2018-04-04",6.98,21.43,NA,9.37,80.65,"구름많음","강원"
"9220","2018-04-05",5.25,8.76,NA,6.66,89.6,"흐림","강원"
"9221","2018-04-06",5.8,8.38,NA,10.78,69.33,"흐림","강원"
"9222","2018-04-07",3.21,0.41,NA,13.08,50.48,"구름조금","강원"
"9223","2018-04-08",3.29,2.86,NA,8.18,61.98,"구름많음","강원"
"9224","2018-04-09",6.82,0.18,NA,5.28,61.85,"맑음","강원"
"9225","2018-04-10",13.7,5.53,NA,11.22,51.83,"구름조금","강원"
"9226","2018-04-11",14.02,3.35,NA,14.82,42.52,"구름조금","강원"
"9227","2018-04-12",12.23,NA,NA,9.9,34.73,"맑음","강원"
"9228","2018-04-13",10.86,NA,NA,7.11,47.36,"구름많음","강원"
"9229","2018-04-14",7.64,16.68,NA,5.45,86.7,"흐림","강원"
"9230","2018-04-15",9.38,0.05,NA,7.62,64,"구름조금","강원"
"9231","2018-04-16",9.82,0.1,NA,5.12,59.73,"맑음","강원"
"9232","2018-04-17",11.16,NA,NA,5.31,57.56,"맑음","강원"
"9233","2018-04-18",13.25,NA,NA,6.82,43.86,"맑음","강원"
"9234","2018-04-19",15.84,NA,NA,8.73,39.1,"맑음","강원"
"9235","2018-04-20",17.8,NA,NA,5.08,52.6,"맑음","강원"
"9236","2018-04-21",19.86,NA,NA,7.06,38.15,"구름조금","강원"
"9237","2018-04-22",12.97,4.06,NA,10.47,58.57,"구름많음","강원"
"9238","2018-04-23",7.9,56,NA,10.44,90.53,"흐림","강원"
"9239","2018-04-24",8.72,8.81,NA,10.38,74.08,"구름많음","강원"
"9240","2018-04-25",11.14,NA,NA,4.92,52.77,"맑음","강원"
"9241","2018-04-26",14.57,NA,NA,6.85,50.5,"구름조금","강원"
"9242","2018-04-27",13.42,NA,NA,7.53,55.51,"맑음","강원"
"9243","2018-04-28",15.87,NA,NA,7.62,49.99,"맑음","강원"
"9244","2018-04-29",17.23,NA,NA,8.57,43.39,"맑음","강원"
"9245","2018-04-30",17.76,NA,NA,6.98,54.48,"구름조금","강원"
"9246","2018-05-01",16.94,0.3,NA,4.77,73.53,"구름많음","강원"
"9247","2018-05-02",11.59,17.98,NA,8.71,89.14,"흐림","강원"
"9248","2018-05-03",9.16,2.43,NA,9.97,70.73,"맑음","강원"
"9249","2018-05-04",13.78,NA,NA,14.24,45.67,"맑음","강원"
"9250","2018-05-05",17.88,NA,NA,12.12,43.32,"구름조금","강원"
"9251","2018-05-06",14.41,15,NA,5.5,90.21,"흐림","강원"
"9252","2018-05-07",15.45,0.9,NA,5.19,77.38,"구름조금","강원"
"9253","2018-05-08",11.98,6.26,NA,11.93,75.58,"구름조금","강원"
"9254","2018-05-09",10.63,0.27,NA,8.37,72.3,"맑음","강원"
"9255","2018-05-10",14.24,NA,NA,7.44,65.09,"맑음","강원"
"9256","2018-05-11",16.73,0,NA,6.69,54.56,"흐림","강원"
"9257","2018-05-12",13.65,16.02,NA,4.86,86.67,"흐림","강원"
"9258","2018-05-13",16.45,0.8,NA,6.2,80.33,"구름많음","강원"
"9259","2018-05-14",18.81,NA,NA,6.41,70.57,"구름조금","강원"
"9260","2018-05-15",22.23,0,NA,6.16,57.82,"구름많음","강원"
"9261","2018-05-16",21.38,13.45,NA,6.33,87.82,"흐림","강원"
"9262","2018-05-17",19.92,57.17,NA,7.18,92.37,"흐림","강원"
"9263","2018-05-18",11.93,33.48,NA,10.59,89.85,"구름많음","강원"
"9264","2018-05-19",13.46,0,NA,8.4,65.27,"맑음","강원"
"9265","2018-05-20",13.02,NA,NA,7.81,62.5,"구름조금","강원"
"9266","2018-05-21",14.29,0,NA,6.08,68.85,"맑음","강원"
"9267","2018-05-22",15.88,4.81,NA,4.62,80.23,"구름많음","강원"
"9268","2018-05-23",16.93,5.48,NA,6.82,65.5,"맑음","강원"
"9269","2018-05-24",18.94,NA,NA,11.03,51.31,"맑음","강원"
"9270","2018-05-25",19.47,NA,NA,7.59,53.57,"구름조금","강원"
"9271","2018-05-26",18.39,NA,NA,5.62,67.67,"맑음","강원"
"9272","2018-05-27",18.24,0.1,NA,5.6,70.09,"구름많음","강원"
"9273","2018-05-28",19.18,0,NA,5.28,70.58,"맑음","강원"
"9274","2018-05-29",20,1.72,NA,5.66,75.26,"흐림","강원"
"9275","2018-05-30",18.75,4.41,NA,6.97,75.75,"구름조금","강원"
"9276","2018-05-31",18.58,0.1,NA,5.86,65.76,"맑음","강원"
"9277","2018-06-01",21.33,NA,NA,5.11,61.97,"맑음","강원"
"9278","2018-06-02",22.75,NA,NA,5.87,58.35,"맑음","강원"
"9279","2018-06-03",22.08,NA,NA,5.25,51.95,"구름조금","강원"
"9280","2018-06-04",21.48,0.03,NA,5.08,57.66,"구름많음","강원"
"9281","2018-06-05",21.89,0.85,NA,5.64,63.78,"구름조금","강원"
"9282","2018-06-06",22.44,NA,NA,5.25,66.56,"맑음","강원"
"9283","2018-06-07",23.12,NA,NA,4.89,65.53,"구름조금","강원"
"9284","2018-06-08",21.54,NA,NA,6.5,69.06,"구름조금","강원"
"9285","2018-06-09",19.15,0.6,NA,8.59,73.8,"구름많음","강원"
"9286","2018-06-10",17.58,2.18,NA,8.53,75.88,"흐림","강원"
"9287","2018-06-11",16.76,1.45,NA,7.22,74.03,"구름많음","강원"
"9288","2018-06-12",17.85,0.13,NA,7.04,68.92,"구름조금","강원"
"9289","2018-06-13",18.37,0.4,NA,6.15,76,"구름많음","강원"
"9290","2018-06-14",18.31,4.01,NA,8.11,78.85,"구름많음","강원"
"9291","2018-06-15",17.29,0.75,NA,8.17,72.5,"구름조금","강원"
"9292","2018-06-16",18.36,NA,NA,5.91,68.75,"맑음","강원"
"9293","2018-06-17",19.8,NA,NA,4.03,72.88,"구름많음","강원"
"9294","2018-06-18",21.8,0.2,NA,4.59,70.01,"구름조금","강원"
"9295","2018-06-19",21.16,0,NA,5.64,70.84,"구름많음","강원"
"9296","2018-06-20",21.96,NA,NA,6.92,65.42,"구름조금","강원"
"9297","2018-06-21",22.12,NA,NA,7.63,58.67,"구름조금","강원"
"9298","2018-06-22",23.84,NA,NA,5.82,49.72,"구름조금","강원"
"9299","2018-06-23",23.82,NA,NA,6.59,53.31,"구름많음","강원"
"9300","2018-06-24",25.59,NA,NA,7.68,55.28,"구름조금","강원"
